suburb_id,suburb_name,centroid_lat,centroid_lon,area_sqkm,total_pop,median_hhd_inc_weekly,median_rent_weekly,median_age,median_sale_price_12m,n_sales_12m,price_5yr_cagr,offences_12mo,crime_per_1000,distance_km,commute_minutes_cbd,affordability_raw,commute_raw,growth_raw,lifestyle_raw,affordability_norm,commute_norm,lifestyle_norm,growth_norm
11237,Denham Court,-33.981561092999954,150.83081626850006,13.3798,9129,2448,548,33,1245000.0,262,0.04272454231798495,201,22.01774564574433,36.735015296792504,55.10252294518875,-0.03614457831325301,-55.10252294518875,0.04272454231798495,0.3688487242834767,38.25402001494551,45.37635513436252,65.8144781677859,63.40443291675697
11240,Denistone,-33.798709999999964,151.0898132810001,1.5078,3726,2683,600,43,2310000.0,71,0.03131030647754507,70,18.78690284487386,13.615235708621308,20.422853562931962,-0.4805194805194805,-20.422853562931962,0.03131030647754507,0.543873202685494,15.72593893098421,81.23156103698295,69.32481153781515,59.248853700182195
11241,Denistone East,-33.79682014049994,151.0966788605001,0.6984,2292,2424,650,41,2154000.0,66,-0.0028537701968450735,28,12.216404886561953,13.25082554423919,19.876238316358783,-0.4428969359331476,-19.876238316358783,-0.0028537701968450735,0.42064610775381855,17.633255772727253,81.79670489690166,66.85333904791091,46.81074317169926
11242,Denistone West,-33.80081095899998,151.0769385480001,0.321,947,2579,600,42,2225000.0,18,0.016518368734998568,17,17.951425554382258,14.446269713031386,21.66940456954708,-0.4606741573033708,-21.66940456954708,0.016518368734998568,0.4819938481007168,16.732019716218243,79.94275569926046,68.08374420084594,53.86355503323041
11250,Dharruk,-33.749641774499935,150.81483200250003,0.9417,2806,1467,350,35,960000.0,25,0.05645058360682298,191,68.06842480399145,38.73688003716521,58.10532005574781,0.25,-58.10532005574781,0.05645058360682298,-0.5857231354316578,52.76043842420403,42.27177223029441,46.66935353240625,68.40167081363438
11268,Dolans Bay,-34.063359035999966,151.1257876955,0.2593,699,3542,800,41,3237500.0,16,0.03506745632016761,6,8.583690987124463,22.43931663153868,33.658974947308025,-0.6293436293436293,-33.658974947308025,0.03506745632016761,1.1725954021043858,8.181132787981108,67.54677493484976,81.93461639053393,60.616718708213924
11269,Dolls Point,-33.99337608649998,151.1447929075,0.2203,1633,1708,451,44,900000.0,95,0.0033670795833371514,55,33.68034292712799,14.549836399952463,21.824754599928696,0.3333333333333333,-21.824754599928696,0.0033670795833371514,-0.19253110502841908,56.98511466268985,79.78213976994134,54.55530821574923,49.07556706506667
11277,Doonside,-33.76240814949996,150.8700733775,5.9582,13614,1582,350,36,1085000.0,185,0.06085845352146513,1115,81.90098428088733,33.46265699569641,50.193985493544616,0.10599078341013825,-50.193985493544616,0.06085845352146513,-0.606071159874342,45.45973063880228,50.45127724707071,46.26124862121056,70.00644338559712
11283,Double Bay,-33.87907174499996,151.24315372850012,0.7929,4709,3077,720,39,3000000.0,203,-0.015274353645740923,396,84.09428753450838,3.412149708462071,5.118224562693107,-0.6,-5.118224562693107,-0.015274353645740923,0.35095319166123556,9.6687407916487,97.05497094375495,65.4555610270988,42.28878312465899
11285,Douglas Park,-34.19362527899995,150.71270397550006,26.7707,1386,2250,446,42,922500.0,18,-0.05537428389417598,42,30.303030303030305,57.828186848384405,86.74228027257661,0.3008130081300813,-86.74228027257661,-0.05537428389417598,0.18312405760063954,55.336460520841726,12.664105165138327,62.08953922754899,27.68960723098192
11286,Dover Heights,-33.87400837349998,151.28116958850012,0.9472,4044,3877,798,41,5550000.0,94,0.008785446180663126,65,16.073194856577643,6.857453187551651,10.286179781327476,-0.7837837837837838,-10.286179781327476,0.008785446180663126,1.3389207347986503,0.3516169792043014,91.71183758174946,85.27047758531393,51.04823102035805
11296,Drummoyne,-33.85203579649993,151.15424450950002,2.3101,12011,2776,600,42,1480000.0,411,-0.027907782053942065,444,36.966114395137794,5.396660948080522,8.094991422120783,-0.1891891891891892,-8.094991422120783,-0.027907782053942065,0.47932829960446843,30.495252842994997,93.97730063806617,68.03028331399605,37.68933264360228
11304,Duffys Forest,-33.67471095299999,151.1894048685001,4.6204,509,4250,625,43,9900000.0,2,,14,27.5049115913556,22.11907480198884,33.17861220298326,-0.8787878787878788,-33.17861220298326,,1.502844838034469,0.0,68.04342053189588,88.55817913994505,
11306,Dulwich Hill,-33.90468497049997,151.13884817050007,2.1219,14046,2095,470,38,1200000.0,405,0.0424022162772979,523,37.23479994304428,7.1967076455344765,10.795061468301714,0.0,-10.795061468301714,0.0424022162772979,0.034667701239123536,40.08640970874658,91.18570633564624,59.112062554075976,63.28708372103644
11315,Dundas (NSW),-33.80327490549993,151.04263068700007,1.3874,4959,1962,428,37,999888.0,173,-0.043668923465741694,126,25.40834845735027,17.043193406676785,25.564790110015178,0.2001344150544861,-25.564790110015178,-0.043668923465741694,0.029515558858193597,50.23244700215394,75.9153283012636,59.00872993744975,31.951176134839763
11316,Dundas Valley,-33.79215093199996,151.05580505650008,1.8055,5875,1835,428,38,1750000.0,167,0.030077169860772912,245,41.70212765957447,16.60698418828187,24.910476282422806,-0.3142857142857143,-24.910476282422806,0.030077169860772912,-0.1651159749456147,24.15334503788579,76.59182140027967,55.10515271094215,58.79990582776306
11344,Eagle Vale,-34.03795328599998,150.81128301400003,2.5188,5789,1785,400,36,930000.0,91,0.042023261045278426,217,37.48488512696493,40.834592021371606,61.25188803205741,0.2903225806451613,-61.25188803205741,0.042023261045278426,-0.16862625592931463,54.804636604116524,39.018545060404065,55.034749664535354,63.14911754369384
11346,Earlwood,-33.924914544499934,151.13127327850003,5.6094,18053,2164,570,44,1975000.0,313,0.018390348226260178,428,23.707970974353294,9.050657931658954,13.57598689748843,-0.3924050632911392,-13.57598689748843,0.018390348226260178,0.17255724389269667,20.19299754777539,88.31051589584527,61.87760865010899,54.545086339967554
11352,East Gosford,-33.43512908699997,151.35459904200002,2.0706,4391,1330,380,44,857500.0,162,0.011462583940562654,237,53.97403780460032,50.58260121708519,75.87390182562778,0.39941690962099125,-75.87390182562778,0.011462583940562654,-0.5778798032271838,60.33529523664945,23.9008889633809,46.82666130455884,52.022896183270724
11354,East Hills,-33.96118082699995,150.98819278900004,1.4271,3370,1829,375,41,1480500.0,67,0.03442659991064567,166,49.25816023738872,22.432205612297082,33.64830841844562,-0.1894630192502533,-33.64830841844562,0.03442659991064567,-0.22097970850752552,30.48137072276667,67.55780302696945,53.98473612757504,60.383402206483446
11358,East Killara,-33.75736630799993,151.1818339190001,3.1902,2895,3005,1000,43,3500000.0,67,0.01744889015864426,21,7.253886010362694,13.075710153275924,19.61356522991389,-0.6571428571428571,-19.61356522991389,0.01744889015864426,0.8325619482128133,6.77181994240128,82.06828181119533,75.11482300494691,54.202329835392774
11359,East Kurrajong,-33.50484227749996,150.78003854200003,35.6229,2203,2757,500,38,1825000.0,46,0.01669506944893029,66,29.959146618247843,56.89034673911629,85.33552010867443,-0.3424657534246575,-85.33552010867443,0.01669506944893029,0.5151601746195639,22.72472653688706,14.118550268877499,68.74893608602315,53.927886436982114
11360,East Lindfield,-33.76739914399995,151.18832894650006,2.3305,3710,3457,990,43,4500000.0,60,0.042758959076891534,29,7.816711590296496,11.87796269515598,17.81694404273397,-0.7333333333333333,-17.81694404273397,0.042758959076891534,1.1225995363890118,2.909258810071393,83.92580305470248,80.93188718724463,63.41696302126974
11364,East Ryde,-33.81028682449997,151.1355629425001,1.0928,2522,3240,735,43,2600000.0,36,0.015292694110173644,29,11.498810467882633,9.601607357336883,14.402411036005326,-0.5384615384615384,-14.402411036005326,0.015292694110173644,0.9561761068968971,12.788501706222842,87.45607846385005,77.59405853930537,53.41732384715661
11369,Eastern Creek,-33.79732523449997,150.8497675810001,20.431,874,1861,400,32,1435000.0,13,0.1027418221922316,474,542.3340961098398,34.04504407883398,51.06756611825097,-0.16376306620209058,-51.06756611825097,0.1027418221922316,-3.591020196134778,31.784258494439964,49.54808486579006,0.0,85.2549154516578
11370,Eastgardens,-33.94500963949995,151.22653744200002,0.5373,4086,2232,650,31,1190500.0,230,0.023821206111314996,637,155.89818893783652,8.198786228535246,12.298179342802868,0.007979840403191937,-12.298179342802868,0.023821206111314996,-0.692289220160512,40.49095661440587,89.63163728463844,44.53203830225984,56.52229799660311
11371,Eastlakes,-33.93106638249994,151.21145234600007,2.0026,6347,1300,380,40,805000.0,194,0.0012481382310245426,440,69.32409012131716,6.459255008445876,9.688882512668814,0.4906832298136646,-9.688882512668814,0.0012481382310245426,-0.7029481959844857,64.96214308815375,92.32938143191622,44.31825929907785,48.30412438875416
11372,Eastwood (NSW),-33.788475093999985,151.0851470330001,5.1944,18695,1945,450,39,1785000.0,612,-0.022489018647651293,770,41.18748328430061,14.663569832974614,21.99535474946192,-0.3277310924369748,-21.99535474946192,-0.022489018647651293,-0.09005049474229306,23.471716602768748,79.60575678828404,56.61068418003039,39.66214106507695
11374,Ebenezer (NSW),-33.51675119899997,150.88870462650004,21.8579,1081,2261,450,38,840000.0,20,-0.15641643496435853,39,36.077705827937095,49.3624674738704,74.04370121080561,0.42857142857142855,-74.04370121080561,-0.15641643496435853,0.15056465548668943,61.81331607810222,25.79312787616379,61.43651996537313,0.0
11380,Edensor Park,-33.87882869649997,150.8775907355001,3.0955,10279,1817,450,39,1470000.0,129,0.054952637997398135,220,21.4028602004086,30.408257717627315,45.61238657644097,-0.1836734693877551,-45.61238657644097,0.054952637997398135,-0.03722366127902563,30.77487840759417,55.18817859192672,57.67019195878317,67.8563139689798
11382,Edgecliff,-33.879757924499955,151.2361065150001,0.3194,2499,2321,600,39,1632500.0,88,0.015386912307363332,210,84.03361344537815,2.7960998262630823,4.194149739394623,-0.2649310872894334,-4.194149739394623,0.015386912307363332,-0.14021036079626734,26.65543287705201,98.01036912513862,55.60466574619151,53.45162585278693
11386,Edmondson Park,-33.964052448499984,150.85104874950008,6.9463,12080,2562,550,31,1043000.0,316,0.075447613997355,604,50.0,34.357708490238274,51.53656273535741,0.15052732502396932,-51.53656273535741,0.075447613997355,0.2505440154154071,47.71756026800572,49.06319067350035,63.44173024610778,75.317916961961
11392,Elanora Heights,-33.70170782699998,151.2731804580001,3.8765,4581,3052,750,41,2507500.0,80,-0.0005971341839279276,58,12.660991049989086,20.018126959679563,30.027190439519345,-0.5214356929212363,-30.027190439519345,-0.0005971341839279276,0.82593891188977,13.651645927353773,71.30166601773114,74.98198978282873,47.63231632348471
11398,Elizabeth Bay,-33.87168043349998,151.22834752650004,0.2509,4878,2116,500,43,995000.0,272,-0.08833937308522732,644,132.02132021320213,1.9863850524607194,2.979577578691079,0.20603015075376885,-2.979577578691079,-0.08833937308522732,-0.6035174345866308,50.53133789635976,99.26611163022423,46.31246675468073,15.688011904773262
11400,Elizabeth Hills,-33.90017922849997,150.84826030250008,1.1228,3208,2413,560,31,1356000.0,43,0.026116537057382816,52,16.209476309226932,33.24185696187133,49.862785442806995,-0.11504424778761062,-49.862785442806995,0.026116537057382816,0.38603340884563847,34.25411330871307,50.793703983705974,66.15913836744906,57.35795880718898
11408,Ellis Lane,-34.03420027449996,150.67900363950002,3.5761,852,2269,428,44,1927500.0,16,-0.012247573735684636,4,4.694835680751174,51.881231546772035,77.82184732015806,-0.377431906614786,-77.82184732015806,-0.012247573735684636,0.3715843346334431,20.95207841848397,21.88691397349247,65.86934423215905,43.390742455375886
11413,Elvina Bay,-33.64132350099998,151.27622646050008,0.2523,80,1958,500,50,1050000.0,5,-0.08643159600651407,1,,26.557350598727737,39.836025898091606,0.14285714285714285,-39.836025898091606,-0.08643159600651407,-0.3663106739731644,47.32871183186512,61.16034052943303,51.069943051598514,16.38257603407489
11416,Emerton,-33.74288290349996,150.8058688990001,0.896,2295,1238,320,32,888500.0,42,0.06303987716170822,607,264.4880174291939,39.781036203412306,59.67155430511846,0.3505908835115363,-59.67155430511846,0.06303987716170822,-2.0853914707693564,57.86000540875782,40.652447349081655,16.591641834157933,70.80063397957646
11418,Empire Bay,-33.503486623999954,151.36918788100007,3.9739,2522,1884,410,42,1125000.0,42,0.00913393693363318,39,15.463917525773196,43.75610524953023,65.63415787429534,0.06666666666666667,-65.63415787429534,0.00913393693363318,0.0471840487058007,43.46615069953524,34.487729446727066,59.36309345320679,51.17510599915252
11420,Emu Heights (NSW),-33.73268362399997,150.64899754700002,3.4297,3205,2398,440,38,1120000.0,49,0.04929531183130109,83,25.897035881435258,53.86183263704374,80.79274895556561,0.07142857142857142,-80.79274895556561,0.04929531183130109,0.30965916332247667,43.707560770305854,18.815307705283068,64.62735798382204,65.79665203752356
11421,Emu Plains,-33.74633322499993,150.6637612840001,8.1202,8126,1877,420,41,1055000.0,177,0.030011831717414728,493,60.66945606694561,52.12316570896901,78.18474856345352,0.13744075829383887,-78.18474856345352,0.030011831717414728,-0.26824289868304546,47.05412217790803,21.511711469187937,53.03681412739579,58.77611817921748
11424,Enfield (NSW),-33.89004703149996,151.0961201235001,0.7266,2992,1742,450,41,1403500.0,108,-0.024950654337298706,106,35.42780748663102,10.398619098738251,15.597928648107377,-0.14499465621660135,-15.597928648107377,-0.024950654337298706,-0.1824401631245399,32.735743962838235,86.22003639927203,54.7576945929213,38.765933710184655
11425,Engadine,-34.057769345999986,151.01793643850004,9.2325,17736,2303,500,39,1440000.0,411,0.052300215891077695,375,21.143437077131257,26.932259519832744,40.39838927974912,-0.16666666666666666,-40.39838927974912,0.052300215891077695,0.2805766041364821,31.637057231774953,60.578914720000704,64.04407112630057,66.89064703054515
11426,Englorie Park,-34.08047721999996,150.79659865600001,0.1075,361,1653,400,36,790000.0,12,0.023028175404151918,13,,44.307250854110606,66.46087628116591,0.5189873417721519,-66.46087628116591,0.023028175404151918,-0.7629565606799291,66.39705159906332,33.63298777156576,43.114716988913344,56.23357942000626
11431,Epping (NSW),-33.77376169299996,151.076819597,6.8382,29551,2243,500,36,870000.0,1166,-0.016402335583875827,1163,39.35569016276945,16.32189883655604,24.48284825483406,0.3793103448275862,-24.48284825483406,-0.016402335583875827,0.11631788551082602,59.31597051840616,77.03394473225039,60.749658444290006,41.87811890111299
11436,Erina,-33.43756283199996,151.38645364250007,5.155,5205,1010,380,61,1215000.0,100,0.04392678409291029,677,130.06724303554273,51.20169024337578,76.80253536506368,-0.012345679012345678,-76.80253536506368,0.04392678409291029,-1.3092438941611322,39.460531747489426,22.94077753908951,32.15824579213204,63.84213290850562
11437,Erina Heights,-33.42717187749999,151.40825644100008,1.5248,454,2819,485,41,2382500.0,8,0.12880236693723535,10,,52.97215496769104,79.45823245153656,-0.4963273871983211,-79.45823245153656,0.12880236693723535,0.7534011570252762,14.92453947826862,20.195060306295122,73.52715498593268,94.74277426488352
11438,Ermington,-33.81048250799993,151.0605479345001,3.8596,12686,1993,420,37,1652000.0,328,0.022232455480238,575,45.32555573072679,15.204486418702407,22.80672962805361,-0.2736077481840194,-22.80672962805361,0.022232455480238,-0.08729624502399705,26.215559879722935,78.76687874087672,56.66592408009352,55.943881780649996
11441,Erskine Park,-33.80910335799997,150.795588086,8.3944,6486,2349,450,37,1216000.0,78,0.0440985673479084,208,32.06907184705519,38.648274721308375,57.97241208196256,-0.013157894736842105,-57.97241208196256,0.0440985673479084,0.23535279220807925,39.41935556582777,42.4091853847753,63.13705139065215,63.90467401368382
11442,Erskineville,-33.90224562499997,151.18621157850006,0.8075,9657,3020,620,34,1205000.0,465,0.027920552570416035,471,48.77291084187635,3.761645996466618,5.642468994699927,-0.004149377593360996,-5.642468994699927,0.027920552570416035,0.5567921548877801,39.87605238566845,96.51295620175388,69.58391717512683,58.01474647805337
11444,Eschol Park,-34.034208175499955,150.8039945710001,2.7262,2607,1851,400,36,960000.0,56,0.047831688302757414,82,31.45377828922133,41.25458754570985,61.88188131856478,0.25,-61.88188131856478,0.047831688302757414,-0.0842349787085552,52.76043842420403,38.36719689569095,56.72732157945905,65.26379082796655
11448,Ettalong Beach,-33.515941375499985,151.33432926950007,1.7771,5161,1077,390,54,1106500.0,300,0.012473385240793666,350,67.81631466770007,41.427125881182086,62.140688821773125,0.08450067781292363,-62.140688821773125,0.012473385240793666,-0.8375826637847679,44.370265777053035,38.09961659628285,41.61799777343051,52.39089846866637
11474,Eveleigh,-33.89575210549995,151.19219279850003,0.5272,606,1339,300,34,1870000.0,7,0.1640368008944808,196,323.4323432343234,2.8613824040615086,4.292073606092263,-0.3582887700534759,-4.292073606092263,0.1640368008944808,-2.4250732518718565,21.92256106841184,97.90912593378856,9.778901683284618,100.0
11480,Fairfield (NSW),-33.869031792999955,150.9510289810001,4.4299,18596,1092,365,40,800000.0,455,0.002900061318251934,2267,121.90793719079372,23.627511603795174,35.44126740569276,0.5,-35.44126740569276,0.002900061318251934,-1.1998133172019392,65.43446713966149,65.70406812096164,34.35301197288921,48.905539791819606
11481,Fairfield East,-33.87533350949995,150.97324895350005,1.9874,5198,1212,300,37,1210000.0,74,0.06004276922950136,269,51.750673335898426,21.572365751695944,32.35854862754392,-0.008264462809917356,-32.35854862754392,0.06004276922950136,-0.6393181046211397,39.66743355286369,68.89128179684957,45.5944398373093,69.70947732160869
11482,Fairfield Heights,-33.867118611499954,150.9414881930001,1.4742,8269,1285,450,38,1250000.0,185,0.0643826428459413,325,39.30342242109082,24.513328513684506,36.769992770526756,-0.04,-36.769992770526756,0.0643826428459413,-0.5062517868244029,38.05856511427339,64.33030296135108,48.2632501663188,71.28949449097041
11483,Fairfield West,-33.87022800599997,150.92391324550007,3.2173,12981,1428,440,36,1242000.0,242,0.06653673185724296,348,26.808412294892534,26.128396431538967,39.192594647308454,-0.033816425120772944,-39.192594647308454,0.06653673185724296,-0.3273402912303346,38.37204833660741,61.82558216500681,51.85154249548173,72.0737333704846
11485,Fairlight,-33.79410863199998,151.27428686550002,1.1683,6141,3251,720,39,2485000.0,173,0.02819160920832897,89,14.492753623188406,10.765202898907152,16.14780434836073,-0.5171026156941649,-16.14780434836073,0.02819160920832897,0.9427396035075892,13.871316108162562,85.65152156609662,77.3245727699168,58.11343002960877
11499,Faulconbridge,-33.68511925549995,150.55384684750004,14.932,4156,2152,420,40,1010000.0,69,0.04129428551373859,86,20.692974013474494,63.87450890061301,95.8117633509195,0.18811881188118812,-95.8117633509195,0.04129428551373859,0.18548829364693128,49.62330260354624,3.287193879741448,62.13695691885535,62.88371952576208
11516,Fiddletown,-33.560688793499935,151.0900325535001,69.4133,259,2562,455,40,4500000.0,5,0.051547496797280434,2,,36.38141608632178,54.57212412948267,-0.7333333333333333,-54.57212412948267,0.051547496797280434,0.41917822953793676,2.909258810071393,45.92473287516583,66.82389892655534,66.61660469728437
11533,Five Dock,-33.866603784499944,151.12685045650005,2.4622,9823,2328,570,41,1630000.0,205,0.023679297651572284,548,55.78743764634022,7.42586268473705,11.138794027105575,-0.26380368098159507,-11.138794027105575,0.023679297651572284,0.05858825525883056,26.71258799673013,90.83032227660291,59.59181898455706,56.470633403878146
11545,Forest Glen (NSW),-33.54514229299994,151.02823837400013,5.603,71,2583,210,39,2580000.0,2,,0,,40.03714042273287,60.0557106340993,-0.5348837209302325,-60.0557106340993,,0.44648827419643533,12.969883154744595,40.255269275594884,67.37163580300253,
11549,Forest Lodge,-33.88058040899993,151.1814568970001,0.4502,4965,2437,590,34,1550000.0,216,-0.009406060613033729,228,45.92145015105741,2.491793152617911,3.737689728926867,-0.22580645161290322,-3.737689728926867,-0.009406060613033729,0.1973120178205463,28.638899901236627,98.48230175751853,62.37409639730778,44.42525173319168
11551,Forestville (NSW),-33.76170924149997,151.21039142450002,4.6871,8659,2507,650,43,2410000.0,163,0.01271138162306995,137,15.821688416676292,12.39030333879614,18.58545500819421,-0.5020746887966805,-18.58545500819421,0.01271138162306995,0.449822679503438,14.633173616292613,83.13124187820243,67.43851144419992,52.47754577766128
11567,Freemans Reach,-33.56948328349994,150.7935839245,24.5998,2049,2143,463,37,1035000.0,41,-0.030760743250099587,81,39.53147877013177,51.00005702344876,76.50008553517314,0.15942028985507245,-76.50008553517314,-0.030760743250099587,0.05008508390748778,48.16839903454554,23.253479508834523,59.421277318510015,36.65065546729561
11571,Frenchs Forest,-33.751359417999964,151.223035589,8.6914,14267,3109,800,40,2480000.0,261,0.02299716673164154,290,20.326627882526108,13.618789029112056,20.428183543668084,-0.5161290322580645,-20.428183543668084,0.02299716673164154,0.8102865046515408,13.920673005866684,81.22605038592557,74.66806130864445,56.22229009702232
11572,Freshwater (NSW),-33.77601271349997,151.28482153100006,1.7543,9186,2726,600,37,1408000.0,298,0.0022163654982094716,178,19.377313302852166,12.975231731730238,19.462847597595356,-0.14772727272727273,-19.462847597595356,0.0022163654982094716,0.5677732757762768,32.59721092233991,82.22410831808531,69.80415719782054,48.656626752003
11580,Gables,-33.62871153699996,150.90691502500007,6.121,3339,3219,600,32,1412500.0,406,0.04601008406368523,117,35.04043126684636,38.82900742949151,58.24351114423727,-0.1504424778761062,-58.24351114423727,0.04601008406368523,0.7806270327437737,32.459560570241216,42.12889687940564,74.07320374971411,64.60059963211849
11586,Galston,-33.64831230399996,151.0702454950001,23.5592,3195,2295,495,46,2150000.0,54,0.03744629457993587,68,21.283255086071986,28.006302125229702,42.00945318784456,-0.4418604651162791,-42.00945318784456,0.03744629457993587,0.2744131723653433,17.68580081631016,58.913240589422145,63.92045584449734,61.48278201460386
11605,Georges Hall,-33.90769225699998,150.98902671050007,3.2933,9739,1785,520,36,1500000.0,230,0.04563955259127317,314,32.24150323441832,20.475051532808102,30.712577299212153,-0.2,-30.712577299212153,0.04563955259127317,-0.13256789159266405,29.947186736380623,70.593046604254,55.7579449613034,64.46570029173628
11621,Gilead,-34.129324334499984,150.7799070060001,28.0354,882,758,265,74,740000.0,116,0.04777207789798532,14,15.873015873015872,48.59083383111386,72.8862507466708,0.6216216216216216,-72.8862507466708,0.04777207789798532,-0.6877985840420199,71.60021083907324,26.989812430915347,44.62210358891759,65.24208847639213
11640,Girraween (NSW),-33.80001039699995,150.94399511150002,2.3156,6256,2378,460,36,990000.0,213,0.02855459491325818,217,34.686700767263424,25.6063596405271,38.40953946079065,0.21212121212121213,-38.40953946079065,0.02855459491325818,0.23620847990162436,50.84013104307412,62.63518056792802,63.15421327047831,58.245582183498335
11642,Gladesville,-33.827880814499956,151.126455678,3.5065,12867,2257,450,39,950000.0,460,-0.005181626100900005,371,28.833449910624076,8.97045413633917,13.455681204508753,0.2631578947368421,-13.455681204508753,-0.005181626100900005,0.19778193154426127,53.42749256712285,88.43489959009268,62.38352110087183,45.96324100429189
11645,Glebe (NSW),-33.87780073499993,151.18626947200002,1.6872,11680,1756,420,38,1450000.0,355,-0.032730520881170344,2615,223.88698630136986,1.9750297176133993,2.962544576420099,-0.1724137931034483,-2.962544576420099,-0.032730520881170344,-1.4693571833522774,31.34570024981041,99.2837220000589,28.946974847836834,35.933518805728596
11646,Gledswood Hills,-34.01368628399993,150.77873006200002,5.8032,6112,2780,540,31,1360000.0,273,0.045255549714046994,224,36.64921465968586,42.47812259493802,63.717183892407036,-0.11764705882352941,-63.717183892407036,0.045255549714046994,0.48410855317964785,34.12216090147248,36.46968308281731,68.12615723857711,64.32589641892227
11649,Glen Alpine,-34.08766109399994,150.7719084735001,5.3624,4429,2669,570,43,1345550.0,80,0.0189497107788259,110,24.83630616391962,46.668281695331366,70.00242254299705,-0.1081713797331946,-70.00242254299705,0.0189497107788259,0.49316853810802214,34.60254101702995,29.97139373985969,68.30786649271346,54.74873338480404
11660,Glenbrook,-33.765904758499985,150.62573631250007,7.0313,5078,2502,490,44,1620000.0,108,0.041021807438267555,197,38.79480110279638,54.995252919262256,82.49287937889338,-0.25925925925925924,-82.49287937889338,0.041021807438267555,0.28858702174346207,26.942972522346263,17.057547972402958,64.20473000379233,62.78451847163736
11663,Glendenning,-33.747763112999976,150.85570451650008,3.5717,5196,2203,430,33,1042000.0,101,0.04654504379511204,230,44.264819091608935,35.31346798284528,52.97020197426792,0.15163147792706333,-52.97020197426792,0.04654504379511204,0.0565485886902381,47.773536530406,47.58095537492763,59.55091093738084,64.7953623453389
11668,Glenfield (NSW),-33.97097371349997,150.8930116765,6.9946,10536,2070,420,36,952000.0,211,0.03853741227567298,2527,239.84434320425208,30.939532806239644,46.40929920935947,0.2605042016806723,-46.40929920935947,0.03853741227567298,-1.3749196960174952,53.292960639139224,54.36425301683716,30.84103598831089,61.880025078671075
11671,Glenhaven,-33.70274932649995,150.99604329750005,7.2139,6619,2532,650,48,2700000.0,102,0.039457530185000644,61,9.215893639522587,27.175660004367813,40.76349000655172,-0.5555555555555556,-40.76349000655172,0.039457530185000644,0.5115062393085652,11.921901452174467,60.20143817631135,68.67565187360194,62.21501227485756
11674,Glenmore Park,-33.79323072249997,150.68049382100003,9.7306,25021,2526,480,34,1125000.0,592,0.0527534030599619,616,24.619319771392032,49.42617851439111,74.13926777158667,0.06666666666666667,-74.13926777158667,0.0527534030599619,0.40167653842555684,43.46615069953524,25.69432189631314,66.47288076666908,67.05563881856843
11677,Glenorie,-33.57078108799996,150.9860190100001,79.435,3792,2524,543,42,2422000.0,47,-0.0018885100757440876,97,25.58016877637131,39.336674167621254,59.00501125143188,-0.5045417010734929,-59.00501125143188,-0.0018885100757440876,0.3937683698421517,14.508105678541785,41.3415842081868,66.31427262038235,47.162165286495956
11686,Glenwood (NSW),-33.73753629149995,150.93545870550003,5.1186,15829,3068,590,37,1715000.0,295,0.04709364234353863,333,21.03733653420936,29.26142499463084,43.89213749194626,-0.30029154518950435,-43.89213749194626,0.04709364234353863,0.7787392063034921,24.862795041783116,56.96673894809638,74.03534104496191,64.9950905407217
11687,Glenworth Valley,-33.40896781699995,151.1823760100001,22.754,12,725,275,32,1075000.0,1,,15,,51.65912387590238,77.48868581385358,0.11627906976744186,-77.48868581385358,,-1.9698004389221508,45.98130678570354,22.23136865314077,18.909963591628657,
11688,Glossodia,-33.53142614849995,150.78782153900005,15.5359,2865,2119,430,33,998000.0,38,0.035071262386886515,56,19.54624781849913,54.28020129602142,81.42030194403213,0.20240480961923848,-81.42030194403213,0.035071262386886515,0.1719163558965744,50.34754718579029,18.16648255737713,61.86475484508823,60.61810438238214
11724,Gordon (NSW),-33.75741722549997,151.15575886800005,3.7885,8795,2460,577,39,1116000.0,339,-0.0051176147700213725,297,33.769187038089825,13.70359035977242,20.55538553965863,0.07526881720430108,-20.55538553965863,-0.0051176147700213725,0.2958377675584133,43.902246311249904,81.09453662473041,64.3501527196559,45.98654560040705
11728,Gosford,-33.42388090099993,151.34058523650012,2.9512,4873,1421,390,35,610000.0,429,0.013656934743639937,3856,791.2989944592654,51.460905542400454,77.19135831360069,0.9672131147540983,-77.19135831360069,0.013656934743639937,-5.5892393240755025,89.12035687018853,22.538774661674783,0.0,52.821793167581745
11743,Grantham Farm,-33.66355052399999,150.8753565250001,3.6184,3669,2570,540,30,1137500.0,174,0.11859905985908692,168,45.78904333605887,38.49843778502344,57.74765667753516,0.054945054945054944,-57.74765667753516,0.11859905985908692,0.28470437815502986,42.87191052533064,42.64155932163855,64.12685876271314,91.0280577103104
11745,Granville (NSW),-33.835903897999955,151.0074571740001,3.3556,16716,1598,400,31,580000.0,558,-0.019495471272725995,2327,139.2079444843264,18.875758790591053,28.31363818588658,1.0689655172413792,-28.31363818588658,-0.019495471272725995,-0.9897632226680695,94.27880835415087,73.07330254060805,38.565827591321856,40.75200143146238
11746,Grasmere,-34.05633061849997,150.67290157150012,5.4384,2105,1652,116,59,2510000.0,20,0.04387798551368216,42,19.95249406175772,53.295154348649575,79.94273152297436,-0.5219123505976095,-79.94273152297436,0.04387798551368216,-0.13453905765999213,13.627481235042582,19.694138173083594,55.71841077678712,63.82436681671695
